year,month,day,time,second,lat,lon,depth,mag,city
2022,3,9,07:21,34.4,37°3.7'N,141°56.3'E,25,1.4,福島県沖
2022,3,9,07:23,58.4,35°7.4'N,133°51.0'E,5,1.3,岡山県北部

2022,3,9,07:24,16.9,35°24.6'N,138°57.0'E,16,0.4,神奈川県西部
2022,3,9,07:29,9.4,37°36.6'N,141°33.4'E,54,2.0,福島県沖
2022,3,9,07:40,44.9,39°22.3'N,140°43.4'E,12,-,岩手県内陸南部
2022,3,9,07:48,3.9,31°43.2'N,131°47.3'E,29,1.1,日向灘
2022,3,9,07:50,54.8,39°52.8'N,144°45.4'E,22,1.1,三陸沖
2022,3,9,07:51,6.1,32°41.4'N,132°2.4'E,41,0.6,日向灘
2022,3,9,07:51,58.6,35°1.7'N,135°5.4'E,14,0.7,兵庫県南東部
2022,3,9,07:52,35.4,26°43.8'N,126°22.4'E,27,2.7,沖縄本島北西沖
2022,3,9,07:53,15.4,33°24.3'N,130°34.8'E,14,1.2,福岡県筑後地方
2022,3,9,07:53,52.4,37°54.9'N,141°53.6'E,41,1.5,宮城県沖

2022,3,9,08:00,9.9,27°53.9'N,129°0.8'E,15,2.0,奄美大島近海
2022,3,9,08:02,16.5,37°30.6'N,137°12.8'E,12,1.6,石川県能登地方
2022,3,9,08:05,46.3,37°30.9'N,137°16.5'E,11,1.2,石川県能登地方
2022,3,9,08:07,30.5,44°6.7'N,148°30.4'E,30,3.8,択捉島南東沖
2022,3,9,08:08,51.7,37°38.6'N,138°37.2'E,22,1.0,新潟県上中越沖
2022,3,9,08:10,10.5,32°35.7'N,132°3.0'E,19,0.8,日向灘
2022,3,9,08:13,2.2,36°20.6'N,141°3.5'E,37,1.4,茨城県沖
2022,3,9,08:16,30.7,28°21.8'N,129°26.1'E,16,1.4,奄美大島近海
2022,3,9,08:17,19.6,30°8.1'N,130°4.3'E,108,2.1,トカラ列島近海
2022,3,9,08:18,2.3,43°28.6'N,141°44.3'E,0,0.6,空知地方中部

2022,3,9,08:27,3.5,36°25.6'N,141°6.1'E,39,1.5,茨城県沖
2022,3,9,08:30,6.7,32°56.5'N,140°22.6'E,36,3.4,八丈島東方沖
2022,3,9,08:31,11.7,34°11.0'N,131°43.9'E,11,3.6,山口県中部
2022,3,9,08:31,39.2,26°47.5'N,128°9.7'E,14,1.4,沖縄本島近海
2022,3,9,08:34,19.9,31°31.4'N,130°29.7'E,150,1.4,鹿児島県薩摩地方
2022,3,9,08:36,11.8,36°33.2'N,140°55.2'E,42,0.8,茨城県沖
2022,3,9,08:38,35.9,37°35.3'N,142°14.7'E,28,1.0,福島県沖
2022,3,9,08:41,5.1,37°29.8'N,137°17.7'E,13,0.6,石川県能登地方
2022,3,9,08:50,49.1,36°24.1'N,138°1.9'E,7,-0.1,長野県中部
2022,3,9,08:54,49.2,40°46.2'N,142°23.8'E,66,0.6,青森県東方沖

2022,3,9,09:01,44.0,33°40.4'N,130°17.2'E,11,0.2,福岡県北西沖
